timestamp,event_type,steering,throttle,brake,instruction
1712932493.631018,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.641191,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.657773,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.6797657,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.6893804,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7048943,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7269032,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7431684,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7531946,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7751858,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.7916682,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.801468,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8176363,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8396955,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8556716,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8651772,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.8881454,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9051857,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9138052,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9293346,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9518607,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.967354,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.97685,control,0.0,0.6212635577612914,0.6212635577612914,
1712932493.9935856,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.015107,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.0311162,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.041609,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.0641387,control,0.0,0.6212635577612914,0.6212635577612914,
1712932494.07915,control,0.0,0.6212635577612914,0.6212635577612914,
